id,exam_family,test_code,section,domain,skill,subskill,difficulty,time_target_seconds,stem,options_json,correct_key,solution_markdown,wrong_explanations_json,created_at
76319fcb-cce0-42ed-a6c1-f939e030fcdb,hiset,hiset-math,math,math,numbers algebra geometry data,,3,45,Express the fraction 3/8 as a decimal.,"{""A"": ""0.30"", ""B"": ""0.35"", ""C"": ""0.375"", ""D"": ""0.380""}",C,Divide the numerator by the denominator: 3 ÷ 8 = 0.375.,"{""A"": ""Confusing 3/8 with 3/10."", ""B"": ""Common confusion with decimal equivalents of eighths."", ""D"": ""Rounding error.""}",2026-06-27 07:12:49.128859+00
8d8cf7fd-1c75-4d06-a418-8265b455c8dd,hiset,hiset-math,math,math,numbers algebra geometry data,,4,70,"A student's scores on five math quizzes are 83, 72, 94, 75, and 89. What is the median score?","{""A"": ""83"", ""B"": ""84"", ""C"": ""85"", ""D"": ""86""}",A,"1. Arrange scores in order: 72, 75, 83, 89, 94
2. The median is the middle number in the ordered list.
3. Median = 83.","{""B"": ""This is the mean (average) rounded to the nearest whole number."", ""C"": ""Misidentified the middle of the unordered list."", ""D"": ""Calculated the midpoint of the range.""}",2026-06-27 07:12:49.128859+00
9ae132f2-44c4-4303-ad2f-378d9db8932c,hiset,hiset-math,math,math,numbers algebra geometry data,,4,50,A square picture frame has a side length of 12 inches. What is the area of the frame in square inches?,"{""A"": ""24 inches"", ""B"": ""48 inches"", ""C"": ""80 inches"", ""D"": ""144 inches""}",D,"Area of a rectangle = length × width.
Area = 12 inches × 12 inches = 144 square inches.","{""A"": ""Calculated 12 * 2 instead of 12 * 12."", ""B"": ""Calculated the perimeter (12 + 12 + 12 + 12) instead of the area."", ""C"": ""Mental rounding error.""}",2026-06-27 07:12:49.128859+00
7cbc2d58-e0f6-4414-823a-1c9fe2fd0bf8,hiset,hiset-math,math,math,numbers algebra geometry data,,3,45,What is the value of the expression |7 - 6 × 4|?,"{""A"": ""-55"", ""B"": ""-17"", ""C"": ""17"", ""D"": ""55""}",C,"Following the Order of Operations (PEMDAS):
1. Multiply: 6 × 4 = 24
2. Subtract: 7 - 24 = -17
3. Find absolute value: |-17| = 17.","{""A"": ""Subtracted 7, then multiplied by -1, and applied absolute value incorrectly."", ""B"": ""Correct calculation but failed to apply the absolute value property (making the result positive)."", ""D"": ""Incorrectly added 7 and 24 then applied absolute value.""}",2026-06-27 07:12:49.128859+00
dc10bbe9-c690-4e7c-87c6-04065db12a40,hiset,hiset-math,math,math,numbers algebra geometry data,,5,85,Evaluate the expression: 2 * (3 + 1)^2 - 4,"{""A"": ""12"", ""B"": ""28"", ""C"": ""40"", ""D"": ""64""}",B,"1. Parentheses: (3 + 1) = 4.
2. Exponent: 4^2 = 16.
3. Multiplication: 2 * 16 = 32.
4. Subtraction: 32 - 4 = 28.","{""A"": ""Performed (2 * 4)^2 - 4 incorrectly or subtracted 4 first."", ""C"": ""Incorrect application of PEMDAS."", ""D"": ""Calculated (2 * 4)^2 = 8^2 = 64.""}",2026-06-27 07:12:25.775833+00
1ff9a884-597e-4d2a-9a4d-0f2f72b4a05a,hiset,hiset-math,math,math,numbers algebra geometry data,,8,100,A cylinder has a radius of 3 units and a height of 4 units. What is the volume of the cylinder in terms of pi?,"{""A"": ""12 pi cubic units"", ""B"": ""18 pi cubic units"", ""C"": ""36 pi cubic units"", ""D"": ""72 pi cubic units""}",C,"Volume of a cylinder V = pi * r^2 * h.
V = pi * (3^2) * 4 = pi * 9 * 4 = 36 pi cubic units.","{""A"": ""Used (radius * height): 3 * 4 = 12."", ""B"": ""Used formula for a cone (1/3 pi r^2 h)."", ""D"": ""Used diameter instead of radius.""}",2026-06-27 07:12:25.775833+00
ebf56070-18df-4ac1-b76f-67b3af0b1590,hiset,hiset-math,math,math,numbers algebra geometry data,,4,80,An item originally priced at $90 is on sale for 40% off. What is the sale price of the item?,"{""A"": ""$6.00"", ""B"": ""$34.00"", ""C"": ""$46.00"", ""D"": ""$54.00""}",D,"Discount amount = 0.40 * 90 = $36.00.
Sale price = 90 - 36 = $54.00.","{""A"": ""Incorrect calculation."", ""B"": ""Calculation error."", ""C"": ""Calculated the discount ($36) and subtracted incorrectly or subtracted 44.""}",2026-06-27 07:12:25.775833+00
21522d73-3ea1-4443-9363-944e3e50a6c3,hiset,hiset-math,math,math,numbers algebra geometry data,,6,95,"What is the slope of the line passing through the points (2, 3) and (8, 7)?","{""A"": ""2/3"", ""B"": ""3/2"", ""C"": ""-2/3"", ""D"": ""-3/2""}",A,"Slope m = (y2 - y1) / (x2 - x1)
m = (7 - 3) / (8 - 2) = 4 / 6 = 2/3.","{""B"": ""Inverted the slope (run/rise)."", ""C"": ""Incorrect sign."", ""D"": ""Inverted slope with incorrect sign.""}",2026-06-27 07:12:25.775833+00
b83b3fde-3574-449b-8d34-0b2eccd1b6f0,hiset,hiset-math,math,math,numbers algebra geometry data,,5,70,"A bag contains 3 red marbles, 2 blue marbles, and 3 green marbles. If one marble is drawn at random, what is the probability that it is green?","{""A"": ""1/8"", ""B"": ""1/4"", ""C"": ""3/8"", ""D"": ""1/2""}",C,"Total marbles = 3 red + 2 blue + 3 green = 8 marbles.
Red or blue = 3 + 2 = 5. (Wait, the question asks for GREEN marbles).
Number of green marbles = 3.
Probability = 3 / 8.","{""A"": ""Assumed 1 green marble."", ""B"": ""Simplified 2/8 (probability of blue)."", ""D"": ""Assumed 4/8.""}",2026-06-27 07:12:25.775833+00
505b5bc5-be88-478b-ab2c-633ff81193c7,hiset,hiset-math,math,math,numbers algebra geometry data,,6,100,Solve the inequality: -3x + 4 < 16,"{""A"": ""x < 4"", ""B"": ""x > 4"", ""C"": ""x < -4"", ""D"": ""x > -4""}",D,"-3x + 4 < 16
Subtract 4: -3x < 12
Divide by -3 and flip the inequality sign: x > -4.","{""A"": ""Incorrectly handled negative sign and failed to flip inequality."", ""B"": ""Calculated x > 4 (missing negative in division)."", ""C"": ""Failed to flip the inequality sign when dividing by a negative number.""}",2026-06-27 07:12:25.775833+00
2a235c37-89d1-4728-9025-8a9d70e5239c,hiset,hiset-math,math,math,numbers algebra geometry data,,7,80,A circle has a radius of 5 inches. What is the circumference of the circle in terms of pi?,"{""A"": ""10 pi inches"", ""B"": ""20 pi inches"", ""C"": ""25 pi inches"", ""D"": ""100 pi inches""}",A,"Circumference C = 2 * pi * r. 
C = 2 * pi * 5 = 10 * pi inches.","{""B"": ""Used diameter (10) as the radius or doubled the calculation."", ""C"": ""Used area formula (pi * r^2) but with 5*5=25. Area = 25 pi."", ""D"": ""Squared the diameter (10^2).""}",2026-06-27 07:12:25.775833+00
b46bba55-7283-4f91-99c5-9879dce06ac0,hiset,hiset-math,math,math,numbers algebra geometry data,,3,60,"If 3 pounds of apples cost $10.50, what is the cost of 1 pound of apples?","{""A"": ""$2.50"", ""B"": ""$3.50"", ""C"": ""$4.20"", ""D"": ""$4.50""}",B,Determine the price per pound: $10.50 / 3 = $3.50 per pound.,"{""A"": ""Calculation error."", ""C"": ""Calculation error."", ""D"": ""Rounding error or miscalculation.""}",2026-06-27 07:12:25.775833+00
1d69021a-bb9c-46fc-af30-8ffddf1beea1,hiset,hiset-math,math,math,numbers algebra geometry data,,4,60,"Which of the following represents 450,000 in scientific notation?","{""A"": ""4.5 * 10^-5"", ""B"": ""4.5 * 10^5"", ""C"": ""45 * 10^4"", ""D"": ""4.5 * 10^6""}",B,"450,000 in scientific notation requires one non-zero digit before the decimal point. We move the decimal 5 places to the left: 4.5. Thus, 4.5 * 10^5.","{""A"": ""Used a negative exponent (representing a small decimal)."", ""C"": ""Not in standard scientific notation (first number must be between 1 and 10)."", ""D"": ""Moved the decimal one place too many.""}",2026-06-27 07:12:25.775833+00
3a88e9f6-af94-4d3b-a81c-27c8518c5f13,hiset,hiset-math,math,math,numbers algebra geometry data,,6,75,A rectangular room is 12 meters long and 7 meters wide. What is the perimeter of the room?,"{""A"": ""19 meters"", ""B"": ""26 meters"", ""C"": ""38 meters"", ""D"": ""84 meters""}",C,"Perimeter of a rectangle = 2 * (length + width).
P = 2 * (12 + 7) = 2 * (19) = 38 meters.","{""A"": ""Only added length and width once (12+7)."", ""B"": ""Incorrect addition."", ""D"": ""Calculated area (12 * 7) instead of perimeter.""}",2026-06-27 07:12:25.775833+00
b1f2c7b1-5604-467e-aa4f-ba266e046181,hiset,hiset-math,math,math,numbers algebra geometry data,,5,70,Solve for x: 5x + 7 = 27,"{""A"": ""x = 4"", ""B"": ""x = 6.4"", ""C"": ""x = 8.5"", ""D"": ""x = 10""}",A,"1. Subtract 7 from both sides: 5x = 20.
2. Divide both sides by 5: x = 4.","{""B"": ""Divided 34 by 5 (added 7 instead of subtracting)."", ""C"": ""Calculation error."", ""D"": ""Substituted values or made logic error.""}",2026-06-27 07:12:25.775833+00
6e775b94-0156-4e81-91b8-d1f561393ecc,hiset,hiset-math,math,math,numbers algebra geometry data,,4,85,"A student received the following scores on five math quizzes: 82, 94, 75, 88, and 91. What is the mean score for these quizzes?","{""A"": ""82.5"", ""B"": ""84.0"", ""C"": ""85.0"", ""D"": ""86.0""}",D,"Mean = (sum of all values) / (number of values).
Sum = 82 + 94 + 75 + 88 + 91 = 430.
Mean = 430 / 5 = 86.","{""A"": ""Possible calculation error in division."", ""B"": ""Incorrectly identified the median (88) and adjusted down."", ""C"": ""Estimated average without full calculation.""}",2026-06-27 07:12:25.775833+00
89991a06-553a-4ac3-bd2c-0ca609cc1621,hiset,hiset-math,math,math,numbers algebra geometry data,,5,75,A triangular garden bed has a base of 12 feet and a height of 8 feet. What is the area of the garden bed?,"{""A"": ""24 square feet"", ""B"": ""48 square feet"", ""C"": ""64 square feet"", ""D"": ""96 square feet""}",B,"The area of a triangle is A = (1/2) * base * height. 
A = (1/2) * 12 * 8 = 6 * 8 = 48 square feet.","{""A"": ""Calculated (1/4) * base * height or made a division error."", ""C"": ""Used an incorrect formula or added dimensions."", ""D"": ""Failed to multiply by 1/2 (calculated base * height).""}",2026-06-27 07:12:25.775833+00
24e5a03a-ddae-4de8-816a-67ba2a5218f5,hiset,hiset-math,math,math,numbers algebra geometry data,,4,90,Which of the following is equivalent to the expression (4x - 7y + 5) - (3x - 3y - 6)?,"{""A"": ""10x - 4y"", ""B"": ""x - 10y + 11"", ""C"": ""x - 4y + 11"", ""D"": ""x - 10y - 11""}",C,"Distribute the negative sign: (4x - 7y + 5) - (3x - 3y - 6) = 4x - 7y + 5 - 3x + 3y + 6. 
Combine like terms: (4x - 3x) + (-7y + 3y) + (5 + 6) = x - 4y + 11.","{""A"": ""Incorrectly combined x and y terms and ignored constants."", ""B"": ""Correct x term, but missed the sign change for -3y (-7y - 3y = -10y)."", ""D"": ""Missed the sign change for both -3y and -6.""}",2026-06-27 07:12:25.775833+00
fad0c34d-4faa-43ef-a6f5-b86fc41bf81c,hiset,hiset-math,math,math,numbers algebra geometry data,,3,80,A family eats 1/4 of a pizza for lunch and 3/8 of the same pizza for dinner. What fraction of the pizza is remaining?,"{""A"": ""1/8"", ""B"": ""3/8"", ""C"": ""5/8"", ""D"": ""3/4""}",B,"To find the remaining amount, subtract the portions eaten from the whole (1). 
1/4 + 3/8 = 2/8 + 3/8 = 5/8 eaten. 
Remaining: 8/8 - 5/8 = 3/8.","{""A"": ""Calculated the difference between 3/8 and 1/4 (3/8 - 2/8 = 1/8)."", ""C"": ""Calculated the amount eaten (5/8) rather than the amount remaining."", ""D"": ""Incorrect addition of fractions.""}",2026-06-27 07:12:25.775833+00
167de464-4265-4688-8a42-d14b25bb578e,hiset,hiset-math,math,math,numbers algebra geometry data,,8,110,A right triangle has legs with lengths of 5 units and 12 units. What is the length of the hypotenuse?,"{""A"": ""7 units"", ""B"": ""13 units"", ""C"": ""15 units"", ""D"": ""17 units""}",B,"Using the Pythagorean theorem: a² + b² = c²
5² + 12² = c²
25 + 144 = c²
169 = c²
c = √169 = 13.","{""A"": ""Subtracted the leg lengths (12 - 5)."", ""C"": ""Arithmetic error in squaring or adding."", ""D"": ""Added the leg lengths (5 + 12).""}",2026-06-27 07:11:57.997063+00
1e59ab62-8498-467a-b0e0-d3f2b5742a50,hiset,hiset-math,math,math,numbers algebra geometry data,,6,80,Which equation represents a line with a slope of 2/3 and a y-intercept of 3?,"{""A"": ""y = x + 3"", ""B"": ""y = 3x + 1"", ""C"": ""y = x + 2/3"", ""D"": ""y = 2/3x + 3""}",D,"Slope-intercept form is y = mx + b, where m is the slope and b is the y-intercept.
Replacing m with 2/3 and b with 3:
y = 2/3x + 3.","{""A"": ""Used slope as 1."", ""B"": ""Swapped slope and y-intercept values."", ""C"": ""Swapped slope and y-intercept denominators or similar confusion.""}",2026-06-27 07:11:57.997063+00
2ce49b88-3824-4afb-8472-bfc9078bc95e,hiset,hiset-math,math,math,numbers algebra geometry data,,4,80,A shirt normally costs $40. It is on sale for 20% off. What is the sale price of the shirt?,"{""A"": ""$8.00"", ""B"": ""$32.00"", ""C"": ""$35.00"", ""D"": ""$48.00""}",B,"1. Find 20% of $40: 0.20 * 40 = 8.
2. Subtract the discount from the original price: 40 - 8 = 32.","{""A"": ""This is the discount amount, not the sale price."", ""C"": ""Subtracted 5 instead of 20%."", ""D"": ""Added the discount to the price instead of subtracting.""}",2026-06-27 07:11:57.997063+00
5f3603d3-efe1-466c-9d5a-9d16505fc568,hiset,hiset-math,math,math,numbers algebra geometry data,,7,85,"What is the volume of a rectangular prism with a length of 6 inches, a width of 4 inches, and a height of 2 inches?","{""A"": ""48 cubic inches"", ""B"": ""96 cubic inches"", ""C"": ""120 cubic inches"", ""D"": ""144 cubic inches""}",A,"The volume of a rectangular prism is V = length * width * height.
V = 6 * 4 * 2
V = 48 cubic inches.","{""B"": ""Incorrectly doubled the volume."", ""C"": ""Calculation error in multiplication."", ""D"": ""Calculated surface area or used 12 instead of 2.""}",2026-06-27 07:11:57.997063+00
90000747-ba2c-43e1-b2d8-c96c2e38cca3,hiset,hiset-math,math,math,numbers algebra geometry data,,6,75,Simplify the expression: a¹² / a⁵,"{""A"": ""a²"", ""B"": ""a³"", ""C"": ""a⁷"", ""D"": ""a¹º""}",C,"When dividing exponential terms with the same base, subtract the exponent of the denominator from the exponent of the numerator: 12 - 5 = 7. Result is a⁷.","{""A"": ""Random choice or severe calculation error."", ""B"": ""Miscalculation of the difference."", ""D"": ""Confused with subtraction of coefficients or similar error. Correct is 12-5.""}",2026-06-27 07:11:57.997063+00
22acd56f-7475-4aef-a52e-7bb288b5d235,hiset,hiset-math,math,math,numbers algebra geometry data,,5,90,"A bag contains 3 red marbles, 5 blue marbles, and 2 green marbles. If one marble is chosen at random, what is the probability that it is NOT blue?","{""A"": ""3/10"", ""B"": ""1/2"", ""C"": ""2/3"", ""D"": ""5/15""}",B,"Total marbles = 3 (red) + 5 (blue) + 2 (green) = 10.
The question asks for the probability of NOT picking a blue marble, which means picking red or green.
Red + Green = 3 + 2 = 5.
Probability = 5/10 = 1/2.","{""A"": ""Probability of picking red."", ""C"": ""Calculation error using a wrong total or set."", ""D"": ""Calculated probability of picking blue (5/10 = 1/2) but wrote it with a wrong denominator.""}",2026-06-27 07:11:57.997063+00
e39c501b-4523-42da-9e89-0289e9e04476,hiset,hiset-math,math,math,numbers algebra geometry data,,5,70,An angle measures 35°. What is the measure of its COMPLEMENTARY angle?,"{""A"": ""35°"", ""B"": ""45°"", ""C"": ""55°"", ""D"": ""145°""}",C,"Complementary angles add up to 90 degrees.
90 - 35 = 55.","{""A"": ""Used the same value as the given angle."", ""B"": ""Split 90 in half (45/45)."", ""D"": ""Calculated the supplementary angle instead (180 - 35 = 145).""}",2026-06-27 07:11:57.997063+00
bc4bf044-a5f2-402f-94bb-d60936a7b1c5,hiset,hiset-math,math,math,numbers algebra geometry data,,6,100,Which of the following is equivalent to the expression x² + 6x + 8?,"{""A"": ""(x + 4)(x + 2)"", ""B"": ""(x - 4)(x - 2)"", ""C"": ""(x + 8)(x + 1)"", ""D"": ""(x + 6)(x + 2)""}",A,"To factor x² + 6x + 8, find two numbers that multiply to 8 and add up to 6.
4 * 2 = 8
4 + 2 = 6
So, the factors are (x + 4)(x + 2).","{""B"": ""Using negative signs would result in -6x as the middle term."", ""C"": ""8 and 1 multiply to 8 but add to 9."", ""D"": ""6 and 2 multiply to 12, not 8.""}",2026-06-27 07:11:57.997063+00
bcd8326c-24aa-4aeb-a445-9e91f5757c14,hiset,hiset-math,math,math,numbers algebra geometry data,,4,75,"What is 450,000 written in scientific notation?","{""A"": ""4.5 * 10²"", ""B"": ""4.5 * 10³"", ""C"": ""4.5 * 10⁴"", ""D"": ""4.5 * 10⁵""}",D,"To write 450,000 in scientific notation, move the decimal point 5 places to the left to get a number between 1 and 10: 4.5. The exponent is the number of places moved, which is 5.","{""A"": ""Incorrect power of 10."", ""B"": ""Incorrect power of 10."", ""C"": ""Counted zeros instead of places moved (off by one error).""}",2026-06-27 07:11:57.997063+00
359334ff-7151-4fa1-88f9-1d4fb079674f,hiset,hiset-math,math,math,numbers algebra geometry data,,4,90,"A student scored 75, 80, and 91 on three math tests. What is the mean (average) of these scores?","{""A"": ""80"", ""B"": ""82"", ""C"": ""84"", ""D"": ""85""}",B,"1. Find the sum of the scores: 75 + 80 + 91 = 246.
2. Divide the sum by the number of tests: 246 / 3 = 82.","{""A"": ""Selected the middle value (this would be the median if sorted)."", ""C"": ""Calculation error in division."", ""D"": ""Miscalculation of total sum.""}",2026-06-27 07:11:57.997063+00
